date,geoid,county,state,cases,cases_avg,cases_avg_per_100k,deaths,deaths_avg,deaths_avg_per_100k
2020-12-25,USA-39121,Noble,Ohio,0,10.0,69.33,0,0.29,1.98
2020-12-25,USA-39119,Muskingum,Ohio,0,62.43,72.41,0,0.86,0.99
2020-12-25,USA-39117,Morrow,Ohio,0,23.57,66.72,0,0.0,0.0
2020-12-25,USA-39115,Morgan,Ohio,0,5.86,40.37,0,0.14,0.98
2020-12-25,USA-39113,Montgomery,Ohio,0,304.57,57.28,0,2.86,0.54
2020-12-25,USA-39111,Monroe,Ohio,0,10.43,76.38,0,0.0,0.0
2020-12-25,USA-39109,Miami,Ohio,0,70.86,66.23,0,0.29,0.27
2020-12-25,USA-39107,Mercer,Ohio,0,15.0,36.43,0,0.43,1.04
2020-12-25,USA-39105,Meigs,Ohio,0,8.71,38.04,0,0.0,0.0
2020-12-25,USA-39103,Medina,Ohio,0,97.29,54.12,0,1.29,0.72
2020-12-25,USA-39101,Marion,Ohio,0,42.0,64.52,0,1.57,2.41
2020-12-25,USA-39099,Mahoning,Ohio,0,181.57,79.4,0,0.14,0.06
2020-12-25,USA-39097,Madison,Ohio,0,27.14,60.68,0,0.29,0.64
2020-12-25,USA-39095,Lucas,Ohio,0,206.71,48.26,0,4.86,1.13
2020-12-25,USA-39093,Lorain,Ohio,0,168.71,54.45,0,0.14,0.05
2020-12-25,USA-39091,Logan,Ohio,0,18.0,39.41,0,0.29,0.63
2020-12-25,USA-39089,Licking,Ohio,0,100.71,56.95,0,1.71,0.97
2020-12-25,USA-39087,Lawrence,Ohio,0,33.14,55.74,0,0.29,0.48
2020-12-25,USA-39085,Lake,Ohio,0,136.43,59.28,0,2.14,0.93
2020-12-25,USA-39083,Knox,Ohio,0,30.29,48.6,0,0.0,0.0
2020-12-25,USA-39081,Jefferson,Ohio,0,42.43,64.95,0,0.29,0.44
2020-12-25,USA-39079,Jackson,Ohio,0,23.86,73.6,0,1.86,5.73
2020-12-25,USA-39077,Huron,Ohio,0,40.0,68.65,0,0.0,0.0
2020-12-25,USA-39075,Holmes,Ohio,0,8.83,20.09,0,1.29,2.92
2020-12-25,USA-39073,Hocking,Ohio,0,14.71,52.06,0,0.0,0.0
2020-12-25,USA-39071,Highland,Ohio,0,22.14,51.3,0,0.0,0.0
2020-12-25,USA-39069,Henry,Ohio,0,17.86,66.12,0,0.0,0.0
2020-12-25,USA-39067,Harrison,Ohio,0,10.71,71.24,0,0.0,0.0
2020-12-25,USA-39065,Hardin,Ohio,0,19.0,60.58,0,0.14,0.46
2020-12-25,USA-39063,Hancock,Ohio,0,50.0,65.98,0,1.0,1.32
2020-12-25,USA-39061,Hamilton,Ohio,0,426.86,52.22,0,1.29,0.16
2020-12-25,USA-39059,Guernsey,Ohio,0,28.0,72.03,0,0.43,1.1
2020-12-25,USA-39057,Greene,Ohio,0,89.43,52.94,0,0.71,0.42
2020-12-25,USA-39055,Geauga,Ohio,0,38.0,40.58,0,0.0,0.0
2020-12-25,USA-39053,Gallia,Ohio,0,19.43,64.98,0,0.29,0.96
2020-12-25,USA-39051,Fulton,Ohio,0,37.43,88.85,0,0.14,0.34
2020-12-25,USA-39049,Franklin,Ohio,0,729.71,55.42,0,0.43,0.03
2020-12-25,USA-39047,Fayette,Ohio,0,19.0,66.61,0,0.29,1.0
2020-12-25,USA-39045,Fairfield,Ohio,0,96.14,61.01,0,0.29,0.18
2020-12-25,USA-39043,Erie,Ohio,0,58.86,79.25,0,1.14,1.54
2020-12-25,USA-39041,Delaware,Ohio,0,130.86,62.56,0,1.14,0.55
2020-12-25,USA-39039,Defiance,Ohio,0,30.71,80.64,0,0.43,1.13
2020-12-25,USA-39037,Darke,Ohio,0,37.43,73.23,0,0.86,1.68
2020-12-25,USA-39035,Cuyahoga,Ohio,0,750.43,60.76,0,6.83,0.55
2020-12-25,USA-39033,Crawford,Ohio,0,29.29,70.58,0,1.57,3.79
2020-12-25,USA-39031,Coshocton,Ohio,0,19.71,53.86,0,0.0,0.0
2020-12-25,USA-39029,Columbiana,Ohio,0,54.86,53.84,0,0.57,0.56
2020-12-25,USA-39027,Clinton,Ohio,0,26.29,62.63,0,0.29,0.68
2020-12-25,USA-39025,Clermont,Ohio,0,146.14,70.8,0,1.71,0.83
2020-12-25,USA-39023,Clark,Ohio,0,68.0,50.71,0,3.86,2.88
2020-12-25,USA-39021,Champaign,Ohio,0,18.71,48.13,0,0.14,0.37
2020-12-25,USA-39019,Carroll,Ohio,0,13.71,50.96,0,0.0,0.0
2020-12-25,USA-39017,Butler,Ohio,0,196.29,51.23,0,0.57,0.15
2020-12-25,USA-39015,Brown,Ohio,0,27.57,63.48,0,0.29,0.66
2020-12-25,USA-39013,Belmont,Ohio,0,27.71,41.36,0,0.14,0.21
2020-12-25,USA-39011,Auglaize,Ohio,0,27.0,59.14,0,0.29,0.63
2020-12-25,USA-39009,Athens,Ohio,0,21.57,33.02,0,0.29,0.44
2020-12-25,USA-39007,Ashtabula,Ohio,0,31.29,32.17,0,0.0,0.0
2020-12-25,USA-39005,Ashland,Ohio,0,40.0,74.79,0,0.14,0.27
2020-12-25,USA-39003,Allen,Ohio,0,72.43,70.76,0,0.43,0.42
2020-12-25,USA-39001,Adams,Ohio,0,16.29,58.8,0,0.0,0.0
2020-12-26,USA-39999,Unknown,Ohio,0,0.0,,0,0.0,
2020-12-26,USA-39175,Wyandot,Ohio,39,26.43,121.39,0,0.29,1.31
2020-12-26,USA-39173,Wood,Ohio,123,75.71,57.88,0,1.43,1.09
2020-12-26,USA-39171,Williams,Ohio,33,25.29,68.91,2,1.71,4.67
2020-12-26,USA-39169,Wayne,Ohio,91,51.14,44.2,0,0.86,0.74
2020-12-26,USA-39167,Washington,Ohio,64,43.86,73.2,0,0.43,0.72
2020-12-26,USA-39165,Warren,Ohio,252,161.71,68.93,3,1.57,0.67
2020-12-26,USA-39163,Vinton,Ohio,15,5.71,43.67,0,0.43,3.28
2020-12-26,USA-39161,Van Wert,Ohio,21,19.29,68.21,0,0.14,0.51
2020-12-26,USA-39159,Union,Ohio,62,39.43,66.84,0,0.14,0.24
2020-12-26,USA-39157,Tuscarawas,Ohio,78,59.71,64.92,0,2.71,2.95
2020-12-26,USA-39155,Trumbull,Ohio,168,119.71,60.47,4,3.43,1.73
2020-12-26,USA-39153,Summit,Ohio,460,308.0,56.93,0,1.43,0.26
2020-12-26,USA-39151,Stark,Ohio,343,230.57,62.21,-1,3.33,0.9
2020-12-26,USA-39149,Shelby,Ohio,48,36.43,74.97,0,0.0,0.0
2020-12-26,USA-39147,Seneca,Ohio,44,34.29,62.14,0,1.0,1.81
2020-12-26,USA-39145,Scioto,Ohio,72,40.86,54.25,1,0.29,0.38
2020-12-26,USA-39143,Sandusky,Ohio,74,45.43,77.63,0,1.0,1.71
2020-12-26,USA-39141,Ross,Ohio,85,51.0,66.52,0,0.71,0.93
2020-12-26,USA-39139,Richland,Ohio,125,95.86,79.12,1,1.86,1.53
2020-12-26,USA-39137,Putnam,Ohio,20,17.43,51.47,0,0.43,1.27
2020-12-26,USA-39135,Preble,Ohio,57,22.14,54.16,0,0.14,0.35
2020-12-26,USA-39133,Portage,Ohio,102,78.86,48.54,0,1.0,0.62
2020-12-26,USA-39131,Pike,Ohio,22,13.57,48.87,0,0.0,0.0
2020-12-26,USA-39129,Pickaway,Ohio,82,71.57,122.43,0,0.0,0.0
2020-12-26,USA-39127,Perry,Ohio,23,24.0,66.42,0,0.0,0.0
2020-12-26,USA-39125,Paulding,Ohio,15,9.14,48.97,0,0.14,0.77
2020-12-26,USA-39123,Ottawa,Ohio,61,29.57,72.97,0,0.14,0.35
2020-12-26,USA-39121,Noble,Ohio,15,10.0,69.33,0,0.29,1.98
2020-12-26,USA-39119,Muskingum,Ohio,115,74.86,86.83,0,0.71,0.83
2020-12-26,USA-39117,Morrow,Ohio,18,22.29,63.08,0,0.0,0.0
2020-12-26,USA-39115,Morgan,Ohio,5,5.57,38.4,0,0.14,0.98
2020-12-26,USA-39113,Montgomery,Ohio,482,310.14,58.33,1,2.43,0.46
2020-12-26,USA-39111,Monroe,Ohio,7,9.29,68.01,0,0.0,0.0
2020-12-26,USA-39109,Miami,Ohio,145,79.0,73.84,0,0.29,0.27
2020-12-26,USA-39107,Mercer,Ohio,17,14.57,35.39,0,0.43,1.04
2020-12-26,USA-39105,Meigs,Ohio,16,9.29,40.54,0,0.0,0.0
2020-12-26,USA-39103,Medina,Ohio,138,93.71,52.14,0,0.57,0.32
2020-12-26,USA-39101,Marion,Ohio,54,44.57,68.47,0,1.29,1.98
2020-12-26,USA-39099,Mahoning,Ohio,233,195.29,85.4,0,0.14,0.06
2020-12-26,USA-39097,Madison,Ohio,36,28.57,63.87,0,0.29,0.64
2020-12-26,USA-39095,Lucas,Ohio,579,250.71,58.53,-1,5.33,1.25
2020-12-26,USA-39093,Lorain,Ohio,291,176.86,57.08,0,0.14,0.05
2020-12-26,USA-39091,Logan,Ohio,41,19.14,41.91,0,0.29,0.63
2020-12-26,USA-39089,Licking,Ohio,160,106.0,59.93,0,1.71,0.97
2020-12-26,USA-39087,Lawrence,Ohio,56,37.0,62.22,0,0.29,0.48
2020-12-26,USA-39085,Lake,Ohio,180,142.86,62.07,0,2.14,0.93
2020-12-26,USA-39083,Knox,Ohio,71,33.57,53.87,0,0.0,0.0
2020-12-26,USA-39081,Jefferson,Ohio,38,40.57,62.11,0,0.14,0.22
2020-12-26,USA-39079,Jackson,Ohio,32,23.43,72.28,0,1.57,4.85
2020-12-26,USA-39077,Huron,Ohio,40,38.71,66.44,0,0.0,0.0
2020-12-26,USA-39075,Holmes,Ohio,36,13.17,29.95,2,1.57,3.57
2020-12-26,USA-39073,Hocking,Ohio,25,15.71,55.6,0,0.0,0.0
2020-12-26,USA-39071,Highland,Ohio,37,22.57,52.3,0,0.0,0.0
2020-12-26,USA-39069,Henry,Ohio,34,20.43,75.64,0,0.0,0.0
2020-12-26,USA-39067,Harrison,Ohio,14,10.43,69.34,0,0.0,0.0
2020-12-26,USA-39065,Hardin,Ohio,21,19.57,62.4,0,0.14,0.46
2020-12-26,USA-39063,Hancock,Ohio,66,49.14,64.85,0,1.0,1.32
2020-12-26,USA-39061,Hamilton,Ohio,767,456.43,55.83,0,1.0,0.12
2020-12-26,USA-39059,Guernsey,Ohio,35,27.0,69.45,0,0.43,1.1
2020-12-26,USA-39057,Greene,Ohio,151,94.57,55.98,1,0.71,0.42
2020-12-26,USA-39055,Geauga,Ohio,59,40.0,42.71,0,0.0,0.0
2020-12-26,USA-39053,Gallia,Ohio,18,18.43,61.64,0,0.29,0.96
2020-12-26,USA-39051,Fulton,Ohio,19,32.0,75.96,0,0.14,0.34
2020-12-26,USA-39049,Franklin,Ohio,1227,787.0,59.77,1,0.57,0.04
2020-12-26,USA-39047,Fayette,Ohio,23,18.29,64.1,0,0.29,1.0
2020-12-26,USA-39045,Fairfield,Ohio,181,110.29,69.99,0,0.29,0.18
2020-12-26,USA-39043,Erie,Ohio,69,60.57,81.56,1,1.29,1.73
2020-12-26,USA-39041,Delaware,Ohio,190,135.29,64.68,0,1.14,0.55
2020-12-26,USA-39039,Defiance,Ohio,72,34.14,89.64,1,0.57,1.5
2020-12-26,USA-39037,Darke,Ohio,40,37.57,73.51,0,0.86,1.68
2020-12-26,USA-39035,Cuyahoga,Ohio,1269,802.86,65.0,2,7.0,0.57
2020-12-26,USA-39033,Crawford,Ohio,42,25.86,62.32,0,1.57,3.79
2020-12-26,USA-39031,Coshocton,Ohio,28,21.0,57.38,1,0.14,0.39
2020-12-26,USA-39029,Columbiana,Ohio,83,60.0,58.89,0,0.43,0.42
2020-12-26,USA-39027,Clinton,Ohio,29,24.29,57.87,0,0.29,0.68
2020-12-26,USA-39025,Clermont,Ohio,226,149.86,72.6,0,1.57,0.76
2020-12-26,USA-39023,Clark,Ohio,137,75.43,56.26,0,1.0,0.75
2020-12-26,USA-39021,Champaign,Ohio,41,21.57,55.47,1,0.29,0.73
2020-12-26,USA-39019,Carroll,Ohio,28,16.0,59.45,0,0.0,0.0
2020-12-26,USA-39017,Butler,Ohio,339,207.43,54.14,0,0.57,0.15
2020-12-26,USA-39015,Brown,Ohio,44,29.71,68.42,0,0.29,0.66
2020-12-26,USA-39013,Belmont,Ohio,38,28.43,42.43,0,0.14,0.21
2020-12-26,USA-39011,Auglaize,Ohio,31,26.43,57.89,0,0.29,0.63
2020-12-26,USA-39009,Athens,Ohio,34,23.29,35.64,0,0.29,0.44
2020-12-26,USA-39007,Ashtabula,Ohio,50,33.29,34.23,0,0.0,0.0
2020-12-26,USA-39005,Ashland,Ohio,59,38.57,72.12,0,0.14,0.27
2020-12-26,USA-39003,Allen,Ohio,98,74.0,72.3,0,0.43,0.42
2020-12-26,USA-39001,Adams,Ohio,10,15.71,56.73,0,0.0,0.0
2020-12-27,USA-39999,Unknown,Ohio,0,0.0,,0,0.0,
2020-12-27,USA-39175,Wyandot,Ohio,10,21.86,100.39,0,0.29,1.31
2020-12-27,USA-39173,Wood,Ohio,74,77.29,59.08,0,1.43,1.09
2020-12-27,USA-39171,Williams,Ohio,8,23.14,63.07,0,1.29,3.5
2020-12-27,USA-39169,Wayne,Ohio,25,47.29,40.87,0,0.86,0.74
2020-12-27,USA-39167,Washington,Ohio,30,42.57,71.06,2,0.71,1.19
2020-12-27,USA-39165,Warren,Ohio,179,160.14,68.26,0,1.57,0.67
2020-12-27,USA-39163,Vinton,Ohio,3,5.29,40.4,0,0.43,3.28
2020-12-27,USA-39161,Van Wert,Ohio,13,19.29,68.21,0,0.14,0.51
2020-12-27,USA-39159,Union,Ohio,21,36.57,62.0,0,0.14,0.24
2020-12-27,USA-39157,Tuscarawas,Ohio,14,48.57,52.8,0,2.57,2.8
2020-12-27,USA-39155,Trumbull,Ohio,55,107.86,54.48,3,3.0,1.52
2020-12-27,USA-39153,Summit,Ohio,294,306.86,56.72,9,2.14,0.4
2020-12-27,USA-39151,Stark,Ohio,189,216.29,58.36,2,3.67,0.99
2020-12-27,USA-39149,Shelby,Ohio,26,35.0,72.03,0,0.0,0.0
2020-12-27,USA-39147,Seneca,Ohio,24,33.43,60.58,0,1.0,1.81
2020-12-27,USA-39145,Scioto,Ohio,28,37.29,49.51,0,0.29,0.38
2020-12-27,USA-39143,Sandusky,Ohio,22,42.57,72.75,0,0.86,1.46
2020-12-27,USA-39141,Ross,Ohio,44,46.14,60.19,3,1.14,1.49
2020-12-27,USA-39139,Richland,Ohio,66,88.86,73.34,0,1.86,1.53
2020-12-27,USA-39137,Putnam,Ohio,17,17.43,51.47,0,0.43,1.27
2020-12-27,USA-39135,Preble,Ohio,33,23.43,57.31,1,0.29,0.7
2020-12-27,USA-39133,Portage,Ohio,77,68.86,42.38,0,1.0,0.62
2020-12-27,USA-39131,Pike,Ohio,7,12.57,45.27,0,0.0,0.0
2020-12-27,USA-39129,Pickaway,Ohio,44,56.71,97.02,0,0.0,0.0
2020-12-27,USA-39127,Perry,Ohio,12,19.14,52.98,0,0.0,0.0
2020-12-27,USA-39125,Paulding,Ohio,4,8.43,45.14,0,0.14,0.77
2020-12-27,USA-39123,Ottawa,Ohio,6,27.14,66.98,0,0.14,0.35
2020-12-27,USA-39121,Noble,Ohio,5,7.0,48.53,0,0.29,1.98
2020-12-27,USA-39119,Muskingum,Ohio,41,68.29,79.2,0,0.71,0.83
2020-12-27,USA-39117,Morrow,Ohio,15,19.71,55.8,1,0.14,0.4
2020-12-27,USA-39115,Morgan,Ohio,1,4.57,31.51,0,0.14,0.98
2020-12-27,USA-39113,Montgomery,Ohio,329,309.71,58.25,0,2.29,0.43
2020-12-27,USA-39111,Monroe,Ohio,6,9.14,66.96,0,0.0,0.0
2020-12-27,USA-39109,Miami,Ohio,52,74.43,69.57,0,0.29,0.27
2020-12-27,USA-39107,Mercer,Ohio,16,15.0,36.43,0,0.43,1.04
2020-12-27,USA-39105,Meigs,Ohio,5,8.57,37.42,0,0.0,0.0
2020-12-27,USA-39103,Medina,Ohio,69,87.29,48.56,5,1.0,0.56
2020-12-27,USA-39101,Marion,Ohio,42,40.86,62.77,0,1.29,1.98
2020-12-27,USA-39099,Mahoning,Ohio,75,176.86,77.34,0,0.14,0.06
2020-12-27,USA-39097,Madison,Ohio,16,26.29,58.76,0,0.29,0.64
2020-12-27,USA-39095,Lucas,Ohio,154,247.43,57.76,0,5.33,1.25
2020-12-27,USA-39093,Lorain,Ohio,132,162.43,52.42,1,0.29,0.09
2020-12-27,USA-39091,Logan,Ohio,9,18.71,40.98,0,0.29,0.63
2020-12-27,USA-39089,Licking,Ohio,115,106.29,60.1,0,1.57,0.89
2020-12-27,USA-39087,Lawrence,Ohio,15,34.71,58.38,0,0.29,0.48
2020-12-27,USA-39085,Lake,Ohio,123,136.71,59.4,0,2.14,0.93
2020-12-27,USA-39083,Knox,Ohio,45,35.29,56.62,0,0.0,0.0
2020-12-27,USA-39081,Jefferson,Ohio,21,36.43,55.77,1,0.29,0.44
2020-12-27,USA-39079,Jackson,Ohio,23,20.71,63.91,0,1.43,4.41
2020-12-27,USA-39077,Huron,Ohio,20,37.14,63.75,0,0.0,0.0
2020-12-27,USA-39075,Holmes,Ohio,2,11.83,26.92,0,1.57,3.57
2020-12-27,USA-39073,Hocking,Ohio,9,14.43,51.05,0,0.0,0.0
2020-12-27,USA-39071,Highland,Ohio,14,22.14,51.3,0,0.0,0.0
2020-12-27,USA-39069,Henry,Ohio,10,19.43,71.94,0,0.0,0.0
2020-12-27,USA-39067,Harrison,Ohio,11,10.43,69.34,0,0.0,0.0
2020-12-27,USA-39065,Hardin,Ohio,9,16.29,51.92,0,0.14,0.46
2020-12-27,USA-39063,Hancock,Ohio,55,48.57,64.09,1,1.14,1.51
2020-12-27,USA-39061,Hamilton,Ohio,345,425.86,52.09,0,0.86,0.1
2020-12-27,USA-39059,Guernsey,Ohio,11,24.43,62.84,0,0.43,1.1
2020-12-27,USA-39057,Greene,Ohio,63,85.43,50.57,2,1.0,0.59
2020-12-27,USA-39055,Geauga,Ohio,37,36.71,39.2,0,0.0,0.0
2020-12-27,USA-39053,Gallia,Ohio,3,16.86,56.38,0,0.29,0.96
2020-12-27,USA-39051,Fulton,Ohio,37,35.14,83.42,0,0.14,0.34
2020-12-27,USA-39049,Franklin,Ohio,953,803.29,61.0,0,0.57,0.04
2020-12-27,USA-39047,Fayette,Ohio,9,18.14,63.6,0,0.29,1.0
2020-12-27,USA-39045,Fairfield,Ohio,76,105.43,66.91,0,0.29,0.18
2020-12-27,USA-39043,Erie,Ohio,34,56.86,76.56,1,1.43,1.92
2020-12-27,USA-39041,Delaware,Ohio,135,131.57,62.9,0,1.0,0.48
2020-12-27,USA-39039,Defiance,Ohio,17,29.86,78.39,0,0.57,1.5
2020-12-27,USA-39037,Darke,Ohio,14,34.14,66.8,0,0.71,1.4
2020-12-27,USA-39035,Cuyahoga,Ohio,596,721.57,58.42,0,6.0,0.49
2020-12-27,USA-39033,Crawford,Ohio,20,23.43,56.46,0,1.43,3.44
2020-12-27,USA-39031,Coshocton,Ohio,19,19.43,53.08,0,0.14,0.39
2020-12-27,USA-39029,Columbiana,Ohio,29,56.57,55.53,0,0.43,0.42
2020-12-27,USA-39027,Clinton,Ohio,36,26.14,62.29,0,0.29,0.68
2020-12-27,USA-39025,Clermont,Ohio,160,151.14,73.22,0,1.57,0.76
2020-12-27,USA-39023,Clark,Ohio,65,72.43,54.02,0,1.0,0.75
2020-12-27,USA-39021,Champaign,Ohio,13,20.0,51.43,0,0.29,0.73
2020-12-27,USA-39019,Carroll,Ohio,7,13.86,51.49,0,0.0,0.0
2020-12-27,USA-39017,Butler,Ohio,193,197.29,51.49,0,0.57,0.15
2020-12-27,USA-39015,Brown,Ohio,47,32.71,75.32,0,0.29,0.66
2020-12-27,USA-39013,Belmont,Ohio,30,28.29,42.21,0,0.14,0.21
2020-12-27,USA-39011,Auglaize,Ohio,17,26.86,58.83,0,0.29,0.63
2020-12-27,USA-39009,Athens,Ohio,8,20.29,31.05,1,0.43,0.66
2020-12-27,USA-39007,Ashtabula,Ohio,19,28.71,29.53,0,0.0,0.0
2020-12-27,USA-39005,Ashland,Ohio,25,33.29,62.23,0,0.14,0.27
2020-12-27,USA-39003,Allen,Ohio,60,69.14,67.55,0,0.43,0.42
2020-12-27,USA-39001,Adams,Ohio,15,17.29,62.41,0,0.0,0.0
2020-12-28,USA-39999,Unknown,Ohio,0,0.0,,0,0.0,
2020-12-28,USA-39175,Wyandot,Ohio,11,22.14,101.7,1,0.43,1.97
2020-12-28,USA-39173,Wood,Ohio,59,74.0,56.57,0,1.14,0.87
2020-12-28,USA-39171,Williams,Ohio,13,20.86,56.84,0,1.14,3.11
2020-12-28,USA-39169,Wayne,Ohio,46,47.0,40.62,1,1.0,0.86
2020-12-28,USA-39167,Washington,Ohio,25,35.29,58.9,1,0.86,1.43
2020-12-28,USA-39165,Warren,Ohio,102,157.86,67.29,0,1.43,0.61
2020-12-28,USA-39163,Vinton,Ohio,3,5.0,38.21,1,0.43,3.28
2020-12-28,USA-39161,Van Wert,Ohio,7,17.71,62.65,0,0.14,0.51
2020-12-28,USA-39159,Union,Ohio,20,33.0,55.94,0,0.14,0.24
2020-12-28,USA-39157,Tuscarawas,Ohio,39,49.29,53.58,0,2.57,2.8
2020-12-28,USA-39155,Trumbull,Ohio,38,106.43,53.76,1,3.14,1.59
2020-12-28,USA-39153,Summit,Ohio,206,293.57,54.26,9,3.29,0.61
2020-12-28,USA-39151,Stark,Ohio,126,197.0,53.16,9,5.0,1.35
2020-12-28,USA-39149,Shelby,Ohio,24,34.14,70.27,0,0.0,0.0
2020-12-28,USA-39147,Seneca,Ohio,37,33.14,60.07,1,1.14,2.07
2020-12-28,USA-39145,Scioto,Ohio,40,36.86,48.94,3,0.57,0.76
2020-12-28,USA-39143,Sandusky,Ohio,41,44.86,76.66,0,0.86,1.46
2020-12-28,USA-39141,Ross,Ohio,27,44.43,57.95,0,1.14,1.49
2020-12-28,USA-39139,Richland,Ohio,65,83.29,68.74,0,1.86,1.53
2020-12-28,USA-39137,Putnam,Ohio,11,15.43,45.56,0,0.43,1.27
2020-12-28,USA-39135,Preble,Ohio,2,22.0,53.81,0,0.29,0.7
2020-12-28,USA-39133,Portage,Ohio,53,67.86,41.77,0,0.83,0.51
2020-12-28,USA-39131,Pike,Ohio,5,11.43,41.15,0,0.0,0.0
2020-12-28,USA-39129,Pickaway,Ohio,54,57.43,98.24,0,0.0,0.0
2020-12-28,USA-39127,Perry,Ohio,9,16.86,46.65,0,0.0,0.0
2020-12-28,USA-39125,Paulding,Ohio,0,6.14,32.9,0,0.14,0.77
2020-12-28,USA-39123,Ottawa,Ohio,24,26.57,65.57,0,0.14,0.35
2020-12-28,USA-39121,Noble,Ohio,6,6.29,43.58,0,0.29,1.98
2020-12-28,USA-39119,Muskingum,Ohio,43,60.86,70.59,0,0.0,0.0
2020-12-28,USA-39117,Morrow,Ohio,28,21.29,60.25,1,0.29,0.81
2020-12-28,USA-39115,Morgan,Ohio,2,4.29,29.54,0,0.0,0.0
2020-12-28,USA-39113,Montgomery,Ohio,252,314.43,59.14,7,3.0,0.56
2020-12-28,USA-39111,Monroe,Ohio,13,9.86,72.19,0,0.0,0.0
2020-12-28,USA-39109,Miami,Ohio,63,74.86,69.97,1,0.43,0.4
2020-12-28,USA-39107,Mercer,Ohio,6,14.57,35.39,0,0.43,1.04
2020-12-28,USA-39105,Meigs,Ohio,12,9.0,39.29,0,0.0,0.0
2020-12-28,USA-39103,Medina,Ohio,90,89.0,49.51,1,1.14,0.64
2020-12-28,USA-39101,Marion,Ohio,26,39.29,60.35,0,0.86,1.32
2020-12-28,USA-39099,Mahoning,Ohio,72,169.57,74.15,0,0.14,0.06
2020-12-28,USA-39097,Madison,Ohio,19,25.57,57.17,0,0.14,0.32
2020-12-28,USA-39095,Lucas,Ohio,153,235.14,54.9,0,5.17,1.21
2020-12-28,USA-39093,Lorain,Ohio,147,163.43,52.75,3,0.71,0.23
2020-12-28,USA-39091,Logan,Ohio,6,13.86,30.34,0,0.29,0.63
2020-12-28,USA-39089,Licking,Ohio,77,99.0,55.98,0,1.57,0.89
2020-12-28,USA-39087,Lawrence,Ohio,18,33.14,55.74,0,0.29,0.48
2020-12-28,USA-39085,Lake,Ohio,125,138.29,60.09,0,2.14,0.93
2020-12-28,USA-39083,Knox,Ohio,25,34.86,55.93,0,0.0,0.0
2020-12-28,USA-39081,Jefferson,Ohio,37,38.14,58.39,1,0.43,0.66
2020-12-28,USA-39079,Jackson,Ohio,8,19.71,60.82,0,1.43,4.41
2020-12-28,USA-39077,Huron,Ohio,14,30.71,52.71,0,0.0,0.0
2020-12-28,USA-39075,Holmes,Ohio,1,9.0,20.47,0,1.57,3.57
2020-12-28,USA-39073,Hocking,Ohio,9,13.14,46.5,0,0.0,0.0
2020-12-28,USA-39071,Highland,Ohio,8,19.43,45.01,0,0.0,0.0
2020-12-28,USA-39069,Henry,Ohio,10,17.57,65.06,0,0.0,0.0
2020-12-28,USA-39067,Harrison,Ohio,5,9.57,63.64,0,0.0,0.0
2020-12-28,USA-39065,Hardin,Ohio,2,14.71,46.91,0,0.14,0.46
2020-12-28,USA-39063,Hancock,Ohio,38,47.14,62.21,0,0.86,1.13
2020-12-28,USA-39061,Hamilton,Ohio,138,385.29,47.13,0,0.86,0.1
2020-12-28,USA-39059,Guernsey,Ohio,20,21.71,55.86,2,0.57,1.47
2020-12-28,USA-39057,Greene,Ohio,102,85.86,50.82,3,1.29,0.76
2020-12-28,USA-39055,Geauga,Ohio,26,36.71,39.2,0,0.0,0.0
2020-12-28,USA-39053,Gallia,Ohio,12,16.86,56.38,0,0.14,0.48
2020-12-28,USA-39051,Fulton,Ohio,20,34.57,82.07,0,0.14,0.34
2020-12-28,USA-39049,Franklin,Ohio,576,761.0,57.79,0,0.29,0.02
2020-12-28,USA-39047,Fayette,Ohio,13,16.43,57.59,0,0.29,1.0
2020-12-28,USA-39045,Fairfield,Ohio,74,100.86,64.01,0,0.29,0.18
2020-12-28,USA-39043,Erie,Ohio,50,58.14,78.29,0,1.29,1.73
2020-12-28,USA-39041,Delaware,Ohio,124,131.0,62.63,0,1.0,0.48
2020-12-28,USA-39039,Defiance,Ohio,5,23.86,62.64,0,0.57,1.5
2020-12-28,USA-39037,Darke,Ohio,7,29.43,57.58,0,0.71,1.4
2020-12-28,USA-39035,Cuyahoga,Ohio,411,683.0,55.3,9,3.29,0.27
2020-12-28,USA-39033,Crawford,Ohio,14,23.14,55.77,1,0.86,2.07
2020-12-28,USA-39031,Coshocton,Ohio,8,17.71,48.4,0,0.14,0.39
2020-12-28,USA-39029,Columbiana,Ohio,44,56.86,55.81,0,0.43,0.42
2020-12-28,USA-39027,Clinton,Ohio,18,27.0,64.33,0,0.0,0.0
2020-12-28,USA-39025,Clermont,Ohio,93,145.71,70.59,0,0.43,0.21
2020-12-28,USA-39023,Clark,Ohio,35,70.0,52.21,0,0.86,0.64
2020-12-28,USA-39021,Champaign,Ohio,14,19.57,50.33,1,0.29,0.73
2020-12-28,USA-39019,Carroll,Ohio,5,12.86,47.77,0,0.0,0.0
2020-12-28,USA-39017,Butler,Ohio,136,193.0,50.37,3,1.0,0.26
2020-12-28,USA-39015,Brown,Ohio,11,28.86,66.44,0,0.29,0.66
2020-12-28,USA-39013,Belmont,Ohio,17,25.43,37.95,0,0.14,0.21
2020-12-28,USA-39011,Auglaize,Ohio,17,25.86,56.63,0,0.29,0.63
2020-12-28,USA-39009,Athens,Ohio,30,22.43,34.33,0,0.43,0.66
2020-12-28,USA-39007,Ashtabula,Ohio,15,28.14,28.94,1,0.14,0.15
