variable,group,value
2022-03-31,45216,0.0
2022-04-07,45216,0.0
2022-04-21,45216,0.0
2022-04-28,45216,0.0
2022-05-05,45216,6.0
2022-05-12,45216,8.0
2022-05-19,45216,13.0
2022-05-26,45216,19.0
2022-06-02,45216,20.0
2022-06-09,45216,18.0
2022-06-23,45216,11.0
2022-06-30,45216,16.0
2022-07-07,45216,18.0
2022-07-14,45216,33.0
2022-07-21,45216,47.0
2022-07-28,45216,45.0
2022-08-04,45216,38.0
2022-08-11,45216,31.0
2022-08-18,45216,25.0
2022-08-25,45216,23.0
2022-09-01,45216,22.0
2022-09-08,45216,25.0
2022-09-15,45216,22.0
2022-09-22,45216,21.0
2022-09-29,45216,8.0
2022-10-06,45216,6.0
2022-10-13,45216,5.0
2022-10-20,45216,7.0
2022-10-27,45216,14.0
2022-11-03,45216,13.0
2022-11-10,45216,14.0
2022-11-17,45216,10.0
2022-11-23,45216,8.0
2022-12-01,45216,20.0
2022-12-08,45216,17.0
2022-12-15,45216,18.0
2022-12-22,45216,18.0
2022-12-29,45216,9.0
2023-02-23,45216,8.0
2023-03-02,45216,8.0
2023-03-09,45216,9.0
2023-03-16,45216,7.0
2023-03-23,45216,5.0
2023-03-30,45216,5.0
2023-04-06,45216,5.0
2023-04-13,45216,5.0
2023-04-20,45216,0.0
2023-04-27,45216,0.0
2023-05-04,45216,0.0
2023-05-11,45216,5.0
2023-05-18,45216,5.0
2023-05-25,45216,5.0
2021-09-26,45217,30.0
2021-10-03,45217,29.0
2021-10-17,45217,15.0
2021-10-24,45217,7.0
2021-10-31,45217,9.0
2021-11-07,45217,15.0
2021-11-14,45217,13.0
2021-11-17,45217,10.0
2021-11-28,45217,8.0
2021-12-01,45217,19.0
2021-12-05,45217,34.0
2021-12-12,45217,35.0
2021-12-19,45217,31.0
2021-12-26,45217,40.0
2022-01-02,45217,104.0
2022-01-09,45217,169.0
2022-01-16,45217,178.0
2022-01-23,45217,149.0
2022-01-30,45217,89.0
2022-02-06,45217,33.0
2022-02-13,45217,20.0
2022-02-20,45217,9.0
2022-02-27,45217,10.0
2022-03-06,45217,10.0
2022-03-13,45217,0.0
2022-03-24,45217,0.0
2022-03-31,45217,0.0
2022-04-07,45217,0.0
2022-04-21,45217,5.0
2022-04-28,45217,0.0
2022-05-05,45217,0.0
2022-05-12,45217,8.0
2022-05-19,45217,13.0
2022-05-26,45217,17.0
2022-06-02,45217,11.0
2022-06-09,45217,27.0
2022-06-23,45217,16.0
2022-06-30,45217,24.0
2022-07-07,45217,21.0
2022-07-14,45217,20.0
2022-07-21,45217,24.0
2022-07-28,45217,32.0
2022-08-04,45217,25.0
2022-08-11,45217,12.0
2022-08-18,45217,30.0
2022-08-25,45217,23.0
2022-09-01,45217,6.0
2022-09-08,45217,14.0
2022-09-15,45217,11.0
2022-09-22,45217,5.0
2022-09-29,45217,7.0
2022-10-06,45217,0.0
2022-10-13,45217,0.0
2022-10-20,45217,0.0
2022-10-27,45217,6.0
2022-11-03,45217,7.0
2022-11-10,45217,8.0
2022-11-17,45217,7.0
2022-11-23,45217,8.0
2022-12-01,45217,6.0
2022-12-08,45217,11.0
2022-12-15,45217,12.0
2022-12-22,45217,12.0
2022-12-29,45217,12.0
2023-02-23,45217,8.0
2023-03-02,45217,0.0
2023-03-09,45217,5.0
2023-03-16,45217,7.0
2023-03-23,45217,8.0
2023-03-30,45217,5.0
2023-04-06,45217,5.0
2023-04-13,45217,5.0
2023-04-20,45217,0.0
2023-04-27,45217,5.0
2023-05-04,45217,0.0
2023-05-11,45217,0.0
2023-05-18,45217,0.0
2023-05-25,45217,0.0
2021-09-26,45218,17.0
2021-10-03,45218,10.0
2021-10-17,45218,15.0
2021-10-24,45218,13.0
2021-10-31,45218,10.0
2021-11-07,45218,6.0
2021-11-14,45218,9.0
2021-11-17,45218,6.0
2021-11-28,45218,13.0
2021-12-01,45218,16.0
2021-12-05,45218,14.0
2021-12-12,45218,17.0
2021-12-19,45218,19.0
2021-12-26,45218,23.0
2022-01-02,45218,53.0
2022-01-09,45218,85.0
2022-01-16,45218,100.0
2022-01-23,45218,92.0
2022-01-30,45218,62.0
2022-02-06,45218,34.0
2022-02-13,45218,15.0
2022-02-20,45218,7.0
2022-02-27,45218,6.0
2022-03-06,45218,7.0
2022-03-13,45218,0.0
2022-03-24,45218,0.0
2022-03-31,45218,0.0
2022-04-07,45218,0.0
2022-04-21,45218,0.0
2022-04-28,45218,0.0
2022-05-05,45218,0.0
2022-05-12,45218,0.0
2022-05-19,45218,0.0
2022-05-26,45218,6.0
2022-06-02,45218,9.0
2022-06-09,45218,12.0
2022-06-23,45218,7.0
2022-06-30,45218,0.0
2022-07-07,45218,11.0
2022-07-14,45218,18.0
2022-07-21,45218,19.0
2022-07-28,45218,17.0
2022-08-04,45218,15.0
2022-08-11,45218,15.0
2022-08-18,45218,14.0
2022-08-25,45218,13.0
2022-09-01,45218,11.0
2022-09-08,45218,9.0
2022-09-15,45218,5.0
2022-09-22,45218,6.0
2022-09-29,45218,0.0
2022-10-06,45218,0.0
2022-10-13,45218,0.0
2022-10-20,45218,0.0
2022-10-27,45218,0.0
2022-11-03,45218,5.0
2022-11-10,45218,5.0
2022-11-17,45218,0.0
2022-11-23,45218,5.0
2022-12-01,45218,11.0
2022-12-08,45218,9.0
2022-12-15,45218,9.0
2022-12-22,45218,9.0
2022-12-29,45218,5.0
2023-02-23,45218,0.0
2023-03-02,45218,0.0
2023-03-09,45218,0.0
2023-03-16,45218,6.0
2023-03-23,45218,7.0
2023-03-30,45218,0.0
2023-04-06,45218,0.0
2023-04-13,45218,0.0
2023-04-20,45218,0.0
2023-04-27,45218,0.0
2023-05-04,45218,0.0
2023-05-11,45218,0.0
2023-05-18,45218,0.0
2023-05-25,45218,0.0
2021-09-26,45219,75.0
2021-10-03,45219,69.0
2021-10-17,45219,37.0
2021-10-24,45219,25.0
2021-10-31,45219,32.0
2021-11-07,45219,23.0
2021-11-14,45219,28.0
2021-11-17,45219,27.0
2021-11-28,45219,26.0
2021-12-01,45219,22.0
2021-12-05,45219,32.0
2021-12-12,45219,42.0
2021-12-19,45219,46.0
2021-12-26,45219,82.0
2022-01-02,45219,168.0
2022-01-09,45219,279.0
2022-01-16,45219,400.0
2022-01-23,45219,303.0
2022-01-30,45219,214.0
2022-02-06,45219,128.0
2022-02-13,45219,59.0
2022-02-20,45219,26.0
2022-02-27,45219,9.0
2022-03-06,45219,9.0
2022-03-13,45219,0.0
2022-03-24,45219,0.0
2022-03-31,45219,0.0
2022-04-07,45219,9.0
2022-04-21,45219,18.0
2022-04-28,45219,20.0
2022-05-05,45219,19.0
2022-05-12,45219,27.0
2022-05-19,45219,22.0
2022-05-26,45219,28.0
2022-06-02,45219,29.0
2022-06-09,45219,48.0
2022-06-23,45219,25.0
2022-06-30,45219,34.0
2022-07-07,45219,52.0
2022-07-14,45219,51.0
2022-07-21,45219,41.0
2022-07-28,45219,40.0
2022-08-04,45219,34.0
2022-08-11,45219,35.0
2022-08-18,45219,34.0
2022-08-25,45219,31.0
2022-09-01,45219,42.0
2022-09-08,45219,38.0
2022-09-15,45219,17.0
2022-09-22,45219,15.0
2022-09-29,45219,16.0
2022-10-06,45219,12.0
2022-10-13,45219,9.0
2022-10-20,45219,8.0
2022-10-27,45219,6.0
2022-11-03,45219,13.0
2022-11-10,45219,16.0
2022-11-17,45219,16.0
2022-11-23,45219,12.0
2022-12-01,45219,19.0
2022-12-08,45219,21.0
2022-12-15,45219,16.0
2022-12-22,45219,16.0
2022-12-29,45219,13.0
2023-02-23,45219,11.0
2023-03-02,45219,10.0
2023-03-09,45219,6.0
2023-03-16,45219,5.0
2023-03-23,45219,5.0
2023-03-30,45219,10.0
2023-04-06,45219,10.0
2023-04-13,45219,10.0
2023-04-20,45219,0.0
2023-04-27,45219,0.0
2023-05-04,45219,8.0
2023-05-11,45219,5.0
2023-05-18,45219,5.0
2023-05-25,45219,5.0
2021-09-26,45220,45.0
2021-10-03,45220,38.0
2021-10-17,45220,33.0
2021-10-24,45220,22.0
2021-10-31,45220,12.0
2021-11-07,45220,13.0
2021-11-14,45220,23.0
2021-11-17,45220,28.0
2021-11-28,45220,31.0
2021-12-01,45220,31.0
2021-12-05,45220,41.0
2021-12-12,45220,47.0
2021-12-19,45220,42.0
2021-12-26,45220,75.0
2022-01-02,45220,197.0
2022-01-09,45220,331.0
2022-01-16,45220,449.0
2022-01-23,45220,305.0
2022-01-30,45220,177.0
2022-02-06,45220,76.0
2022-02-13,45220,36.0
2022-02-20,45220,28.0
2022-02-27,45220,26.0
2022-03-06,45220,16.0
2022-03-13,45220,7.0
2022-03-24,45220,0.0
2022-03-31,45220,5.0
2022-04-07,45220,13.0
2022-04-21,45220,20.0
2022-04-28,45220,20.0
2022-05-05,45220,29.0
2022-05-12,45220,30.0
2022-05-19,45220,34.0
2022-05-26,45220,37.0
2022-06-02,45220,55.0
2022-06-09,45220,47.0
2022-06-23,45220,46.0
2022-06-30,45220,44.0
2022-07-07,45220,46.0
2022-07-14,45220,72.0
2022-07-21,45220,84.0
2022-07-28,45220,58.0
2022-08-04,45220,55.0
2022-08-11,45220,59.0
2022-08-18,45220,48.0
2022-08-25,45220,40.0
2022-09-01,45220,40.0
2022-09-08,45220,49.0
2022-09-15,45220,36.0
2022-09-22,45220,18.0
2022-09-29,45220,11.0
2022-10-06,45220,13.0
2022-10-13,45220,13.0
2022-10-20,45220,10.0
2022-10-27,45220,18.0
2022-11-03,45220,17.0
2022-11-10,45220,17.0
2022-11-17,45220,24.0
2022-11-23,45220,18.0
2022-12-01,45220,16.0
2022-12-08,45220,19.0
2022-12-15,45220,19.0
2022-12-22,45220,19.0
2022-12-29,45220,8.0
2023-02-23,45220,5.0
2023-03-02,45220,14.0
2023-03-09,45220,10.0
2023-03-16,45220,5.0
2023-03-23,45220,10.0
2023-03-30,45220,6.0
2023-04-06,45220,6.0
2023-04-13,45220,6.0
2023-04-20,45220,8.0
2023-04-27,45220,7.0
2023-05-04,45220,5.0
2023-05-11,45220,0.0
2023-05-18,45220,0.0
2023-05-25,45220,0.0
2021-09-26,45223,97.0
2021-10-03,45223,66.0
2021-10-17,45223,52.0
2021-10-24,45223,35.0
2021-10-31,45223,27.0
2021-11-07,45223,24.0
2021-11-14,45223,31.0
2021-11-17,45223,27.0
2021-11-28,45223,39.0
2021-12-01,45223,35.0
2021-12-05,45223,48.0
2021-12-12,45223,58.0
2021-12-19,45223,59.0
2021-12-26,45223,85.0
2022-01-02,45223,226.0
2022-01-09,45223,339.0
2022-01-16,45223,376.0
2022-01-23,45223,241.0
2022-01-30,45223,135.0
2022-02-06,45223,76.0
2022-02-13,45223,37.0
2022-02-20,45223,19.0
2022-02-27,45223,14.0
2022-03-06,45223,15.0
2022-03-13,45223,8.0
2022-03-24,45223,5.0
2022-03-31,45223,8.0
2022-04-07,45223,8.0
2022-04-21,45223,11.0
2022-04-28,45223,13.0
2022-05-05,45223,16.0
2022-05-12,45223,21.0
2022-05-19,45223,26.0
2022-05-26,45223,33.0
2022-06-02,45223,40.0
2022-06-09,45223,30.0
2022-06-23,45223,42.0
2022-06-30,45223,39.0
2022-07-07,45223,48.0
2022-07-14,45223,43.0
2022-07-21,45223,75.0
2022-07-28,45223,72.0
2022-08-04,45223,50.0
2022-08-11,45223,52.0
2022-08-18,45223,44.0
2022-08-25,45223,26.0
2022-09-01,45223,36.0
2022-09-08,45223,39.0
2022-09-15,45223,31.0
2022-09-22,45223,24.0
2022-09-29,45223,17.0
2022-10-06,45223,12.0
2022-10-13,45223,11.0
2022-10-20,45223,8.0
2022-10-27,45223,7.0
2022-11-03,45223,11.0
2022-11-10,45223,16.0
2022-11-17,45223,12.0
2022-11-23,45223,14.0
2022-12-01,45223,22.0
2022-12-08,45223,31.0
2022-12-15,45223,21.0
2022-12-22,45223,21.0
2022-12-29,45223,19.0
2023-02-23,45223,12.0
2023-03-02,45223,13.0
2023-03-09,45223,8.0
2023-03-16,45223,0.0
2023-03-23,45223,8.0
2023-03-30,45223,7.0
2023-04-06,45223,7.0
2023-04-13,45223,7.0
2023-04-20,45223,0.0
2023-04-27,45223,8.0
2023-05-04,45223,11.0
2023-05-11,45223,9.0
2023-05-18,45223,9.0
2023-05-25,45223,9.0
2021-09-26,45224,106.0
2021-10-03,45224,101.0
2021-10-17,45224,77.0
2021-10-24,45224,46.0
2021-10-31,45224,31.0
2021-11-07,45224,51.0
2021-11-14,45224,63.0
2021-11-17,45224,61.0
2021-11-28,45224,69.0
2021-12-01,45224,63.0
2021-12-05,45224,69.0
2021-12-12,45224,81.0
2021-12-19,45224,86.0
2021-12-26,45224,129.0
2022-01-02,45224,348.0
2022-01-09,45224,509.0
2022-01-16,45224,519.0
2022-01-23,45224,423.0
2022-01-30,45224,235.0
2022-02-06,45224,118.0
2022-02-13,45224,54.0
2022-02-20,45224,28.0
2022-02-27,45224,16.0
2022-03-06,45224,12.0
2022-03-13,45224,15.0
2022-03-24,45224,6.0
2022-03-31,45224,0.0
2022-04-07,45224,6.0
2022-04-21,45224,9.0
2022-04-28,45224,10.0
2022-05-05,45224,14.0
2022-05-12,45224,40.0
2022-05-19,45224,46.0
2022-05-26,45224,49.0
2022-06-02,45224,55.0
2022-06-09,45224,62.0
2022-06-23,45224,43.0
2022-06-30,45224,48.0
2022-07-07,45224,77.0
2022-07-14,45224,86.0
2022-07-21,45224,105.0
2022-07-28,45224,109.0
2022-08-04,45224,84.0
2022-08-11,45224,88.0
2022-08-18,45224,90.0
2022-08-25,45224,66.0
2022-09-01,45224,52.0
2022-09-08,45224,48.0
2022-09-15,45224,58.0
2022-09-22,45224,34.0
2022-09-29,45224,25.0
2022-10-06,45224,19.0
2022-10-13,45224,12.0
2022-10-20,45224,17.0
2022-10-27,45224,28.0
2022-11-03,45224,32.0
2022-11-10,45224,39.0
2022-11-17,45224,41.0
2022-11-23,45224,33.0
2022-12-01,45224,33.0
2022-12-08,45224,50.0
2022-12-15,45224,38.0
2022-12-22,45224,38.0
2022-12-29,45224,35.0
2023-02-23,45224,27.0
2023-03-02,45224,35.0
2023-03-09,45224,26.0
2023-03-16,45224,28.0
2023-03-23,45224,20.0
2023-03-30,45224,16.0
2023-04-06,45224,16.0
2023-04-13,45224,16.0
2023-04-20,45224,8.0
2023-04-27,45224,9.0
2023-05-04,45224,10.0
2023-05-11,45224,9.0
2023-05-18,45224,9.0
2023-05-25,45224,9.0
2021-09-26,45225,65.0
2021-10-03,45225,43.0
2021-10-17,45225,26.0
2021-10-24,45225,28.0
2021-10-31,45225,22.0
2021-11-07,45225,15.0
2021-11-14,45225,24.0
2021-11-17,45225,23.0
2021-11-28,45225,26.0
2021-12-01,45225,27.0
2021-12-05,45225,36.0
2021-12-12,45225,46.0
2021-12-19,45225,32.0
2021-12-26,45225,56.0
2022-01-02,45225,139.0
2022-01-09,45225,220.0
2022-01-16,45225,227.0
2022-01-23,45225,154.0
2022-01-30,45225,71.0
2022-02-06,45225,24.0
2022-02-13,45225,12.0
2022-02-20,45225,5.0
2022-02-27,45225,0.0
2022-03-06,45225,0.0
2022-03-13,45225,0.0
2022-03-24,45225,0.0
2022-03-31,45225,0.0
2022-04-07,45225,0.0
2022-04-21,45225,0.0
2022-04-28,45225,7.0
2022-05-05,45225,5.0
2022-05-12,45225,0.0
2022-05-19,45225,5.0
2022-05-26,45225,10.0
2022-06-02,45225,14.0
2022-06-09,45225,10.0
2022-06-23,45225,19.0
2022-06-30,45225,19.0
2022-07-07,45225,14.0
2022-07-14,45225,18.0
2022-07-21,45225,25.0
2022-07-28,45225,29.0
2022-08-04,45225,29.0
2022-08-11,45225,20.0
2022-08-18,45225,19.0
2022-08-25,45225,23.0
2022-09-01,45225,14.0
2022-09-08,45225,24.0
2022-09-15,45225,29.0
2022-09-22,45225,22.0
2022-09-29,45225,10.0
2022-10-06,45225,5.0
2022-10-13,45225,5.0
2022-10-20,45225,0.0
2022-10-27,45225,6.0
2022-11-03,45225,0.0
2022-11-10,45225,5.0
2022-11-17,45225,0.0
2022-11-23,45225,5.0
2022-12-01,45225,6.0
2022-12-08,45225,16.0
2022-12-15,45225,7.0
2022-12-22,45225,7.0
2022-12-29,45225,6.0
2023-02-23,45225,6.0
2023-03-02,45225,7.0
2023-03-09,45225,0.0
2023-03-16,45225,0.0
2023-03-23,45225,0.0
2023-03-30,45225,0.0
2023-04-06,45225,0.0
2023-04-13,45225,0.0
2023-04-20,45225,0.0
2023-04-27,45225,0.0
2023-05-04,45225,0.0
2023-05-11,45225,0.0
2023-05-18,45225,0.0
2023-05-25,45225,0.0
2021-09-26,45226,30.0
2021-10-03,45226,30.0
2021-10-17,45226,21.0
2021-10-24,45226,18.0
2021-10-31,45226,23.0
2021-11-07,45226,25.0
2021-11-14,45226,17.0
2021-11-17,45226,22.0
2021-11-28,45226,17.0
2021-12-01,45226,11.0
2021-12-05,45226,19.0
2021-12-12,45226,24.0
2021-12-19,45226,19.0
2021-12-26,45226,36.0
2022-01-02,45226,109.0
2022-01-09,45226,152.0
2022-01-16,45226,156.0
2022-01-23,45226,127.0
2022-01-30,45226,65.0
2022-02-06,45226,37.0
2022-02-13,45226,19.0
2022-02-20,45226,16.0
2022-02-27,45226,11.0
2022-03-06,45226,8.0
2022-03-13,45226,6.0
2022-03-24,45226,0.0
2022-03-31,45226,0.0
2022-04-07,45226,0.0
2022-04-21,45226,6.0
2022-04-28,45226,10.0
2022-05-05,45226,12.0
2022-05-12,45226,16.0
2022-05-19,45226,17.0
2022-05-26,45226,14.0
2022-06-02,45226,18.0
2022-06-09,45226,25.0
2022-06-23,45226,13.0
2022-06-30,45226,14.0
2022-07-07,45226,14.0
2022-07-14,45226,17.0
2022-07-21,45226,19.0
2022-07-28,45226,16.0
2022-08-04,45226,12.0
2022-08-11,45226,13.0
2022-08-18,45226,11.0
2022-08-25,45226,7.0
2022-09-01,45226,9.0
2022-09-08,45226,10.0
2022-09-15,45226,6.0
2022-09-22,45226,8.0
2022-09-29,45226,9.0
2022-10-06,45226,8.0
2022-10-13,45226,9.0
2022-10-20,45226,6.0
2022-10-27,45226,6.0
2022-11-03,45226,0.0
2022-11-10,45226,0.0
2022-11-17,45226,0.0
2022-11-23,45226,8.0
2022-12-01,45226,6.0
2022-12-08,45226,6.0
2022-12-15,45226,7.0
2022-12-22,45226,7.0
2022-12-29,45226,0.0
2023-02-23,45226,6.0
2023-03-02,45226,0.0
2023-03-09,45226,0.0
2023-03-16,45226,0.0
2023-03-23,45226,0.0
2023-03-30,45226,0.0
2023-04-06,45226,0.0
2023-04-13,45226,0.0
2023-04-20,45226,0.0
2023-04-27,45226,0.0
2023-05-04,45226,0.0
2023-05-11,45226,0.0
2023-05-18,45226,0.0
2023-05-25,45226,0.0
2021-09-26,45227,64.0
2021-10-03,45227,77.0
2021-10-17,45227,49.0
2021-10-24,45227,47.0
2021-10-31,45227,31.0
2021-11-07,45227,38.0
2021-11-14,45227,54.0
2021-11-17,45227,47.0
2021-11-28,45227,51.0
2021-12-01,45227,53.0
2021-12-05,45227,54.0
2021-12-12,45227,57.0
2021-12-19,45227,82.0
2021-12-26,45227,114.0
2022-01-02,45227,327.0
2022-01-09,45227,502.0
2022-01-16,45227,567.0
2022-01-23,45227,414.0
2022-01-30,45227,277.0
2022-02-06,45227,140.0
2022-02-13,45227,72.0
2022-02-20,45227,35.0
2022-02-27,45227,25.0
2022-03-06,45227,21.0
2022-03-13,45227,17.0
2022-03-24,45227,6.0
2022-03-31,45227,0.0
2022-04-07,45227,7.0
2022-04-21,45227,21.0
2022-04-28,45227,28.0
2022-05-05,45227,39.0
2022-05-12,45227,53.0
2022-05-19,45227,37.0
2022-05-26,45227,54.0
2022-06-02,45227,65.0
2022-06-09,45227,87.0
2022-06-23,45227,52.0
2022-06-30,45227,60.0
2022-07-07,45227,61.0
2022-07-14,45227,51.0
2022-07-21,45227,66.0
2022-07-28,45227,71.0
2022-08-04,45227,69.0
2022-08-11,45227,81.0
2022-08-18,45227,62.0
2022-08-25,45227,34.0
2022-09-01,45227,64.0
2022-09-08,45227,71.0
2022-09-15,45227,53.0
2022-09-22,45227,46.0
2022-09-29,45227,29.0
2022-10-06,45227,18.0
2022-10-13,45227,16.0
2022-10-20,45227,22.0
2022-10-27,45227,18.0
2022-11-03,45227,11.0
2022-11-10,45227,22.0
2022-11-17,45227,17.0
2022-11-23,45227,11.0
2022-12-01,45227,39.0
2022-12-08,45227,37.0
2022-12-15,45227,44.0
2022-12-22,45227,44.0
2022-12-29,45227,25.0
2023-02-23,45227,21.0
2023-03-02,45227,15.0
2023-03-09,45227,16.0
2023-03-16,45227,16.0
2023-03-23,45227,13.0
2023-03-30,45227,13.0
2023-04-06,45227,13.0
2023-04-13,45227,13.0
2023-04-20,45227,8.0
2023-04-27,45227,7.0
2023-05-04,45227,0.0
2023-05-11,45227,6.0
2023-05-18,45227,6.0
2023-05-25,45227,6.0
2021-09-26,45229,76.0
2021-10-03,45229,58.0
2021-10-17,45229,38.0
2021-10-24,45229,37.0
2021-10-31,45229,27.0
2021-11-07,45229,27.0
2021-11-14,45229,30.0
2021-11-17,45229,28.0
2021-11-28,45229,37.0
2021-12-01,45229,36.0
2021-12-05,45229,53.0
2021-12-12,45229,50.0
2021-12-19,45229,59.0
2021-12-26,45229,84.0
2022-01-02,45229,225.0
2022-01-09,45229,364.0
2022-01-16,45229,411.0
2022-01-23,45229,271.0
2022-01-30,45229,151.0
2022-02-06,45229,64.0
2022-02-13,45229,29.0
2022-02-20,45229,20.0
2022-02-27,45229,11.0
2022-03-06,45229,8.0
2022-03-13,45229,9.0
2022-03-24,45229,0.0
2022-03-31,45229,5.0
2022-04-07,45229,5.0
2022-04-21,45229,8.0
2022-04-28,45229,6.0
2022-05-05,45229,15.0
2022-05-12,45229,19.0
2022-05-19,45229,30.0
2022-05-26,45229,29.0
2022-06-02,45229,37.0
2022-06-09,45229,39.0
2022-06-23,45229,35.0
2022-06-30,45229,25.0
2022-07-07,45229,32.0
2022-07-14,45229,53.0
2022-07-21,45229,65.0
2022-07-28,45229,61.0
2022-08-04,45229,57.0
2022-08-11,45229,47.0
2022-08-18,45229,32.0
2022-08-25,45229,27.0
2022-09-01,45229,29.0
2022-09-08,45229,30.0
2022-09-15,45229,37.0
2022-09-22,45229,19.0
2022-09-29,45229,12.0
2022-10-06,45229,5.0
2022-10-13,45229,0.0
2022-10-20,45229,15.0
2022-10-27,45229,17.0
2022-11-03,45229,10.0
2022-11-10,45229,12.0
2022-11-17,45229,21.0
2022-11-23,45229,19.0
2022-12-01,45229,28.0
2022-12-08,45229,26.0
2022-12-15,45229,22.0
2022-12-22,45229,22.0
2022-12-29,45229,23.0
2023-02-23,45229,15.0
2023-03-02,45229,9.0
2023-03-09,45229,8.0
2023-03-16,45229,7.0
2023-03-23,45229,5.0
2023-03-30,45229,8.0
2023-04-06,45229,8.0
2023-04-13,45229,8.0
2023-04-20,45229,0.0
2023-04-27,45229,0.0
2023-05-04,45229,0.0
2023-05-11,45229,5.0
2023-05-18,45229,5.0
2023-05-25,45229,5.0
2021-09-26,45230,165.0
2021-10-03,45230,149.0
2021-10-17,45230,82.0
2021-10-24,45230,60.0
2021-10-31,45230,45.0
2021-11-07,45230,63.0
2021-11-14,45230,74.0
2021-11-17,45230,86.0
2021-11-28,45230,83.0
2021-12-01,45230,99.0
2021-12-05,45230,142.0
2021-12-12,45230,150.0
2021-12-19,45230,134.0
2021-12-26,45230,179.0
2022-01-02,45230,428.0
2022-01-09,45230,672.0
2022-01-16,45230,829.0
2022-01-23,45230,714.0
2022-01-30,45230,505.0
2022-02-06,45230,240.0
2022-02-13,45230,108.0
2022-02-20,45230,66.0
2022-02-27,45230,40.0
2022-03-06,45230,25.0
2022-03-13,45230,16.0
2022-03-24,45230,6.0
2022-03-31,45230,0.0
2022-04-07,45230,15.0
2022-04-21,45230,24.0
2022-04-28,45230,30.0
2022-05-05,45230,29.0
2022-05-12,45230,31.0
2022-05-19,45230,69.0
2022-05-26,45230,85.0
2022-06-02,45230,93.0
2022-06-09,45230,119.0
2022-06-23,45230,95.0
2022-06-30,45230,71.0
2022-07-07,45230,87.0
2022-07-14,45230,96.0
2022-07-21,45230,93.0
2022-07-28,45230,144.0
2022-08-04,45230,127.0
2022-08-11,45230,103.0
2022-08-18,45230,84.0
2022-08-25,45230,78.0
2022-09-01,45230,77.0
2022-09-08,45230,71.0
2022-09-15,45230,71.0
2022-09-22,45230,51.0
2022-09-29,45230,40.0
2022-10-06,45230,18.0
2022-10-13,45230,19.0
2022-10-20,45230,30.0
2022-10-27,45230,34.0
2022-11-03,45230,34.0
2022-11-10,45230,28.0
2022-11-17,45230,26.0
2022-11-23,45230,38.0
2022-12-01,45230,47.0
2022-12-08,45230,48.0
2022-12-15,45230,69.0
2022-12-22,45230,69.0
2022-12-29,45230,53.0
2023-02-23,45230,32.0
2023-03-02,45230,24.0
2023-03-09,45230,24.0
2023-03-16,45230,13.0
2023-03-23,45230,16.0
2023-03-30,45230,21.0
2023-04-06,45230,21.0
2023-04-13,45230,21.0
2023-04-20,45230,12.0
2023-04-27,45230,9.0
2023-05-04,45230,15.0
2023-05-11,45230,15.0
2023-05-18,45230,15.0
2023-05-25,45230,15.0
2021-09-26,45231,319.0
2021-10-03,45231,260.0
2021-10-17,45231,168.0
2021-10-24,45231,128.0
2021-10-31,45231,99.0
2021-11-07,45231,98.0
2021-11-14,45231,120.0
2021-11-17,45231,117.0
2021-11-28,45231,144.0
2021-12-01,45231,161.0
2021-12-05,45231,179.0
2021-12-12,45231,222.0
2021-12-19,45231,222.0
2021-12-26,45231,301.0
2022-01-02,45231,709.0
2022-01-09,45231,0.0
2022-01-16,45231,0.0
2022-01-23,45231,0.0
2022-01-30,45231,570.0
2022-02-06,45231,265.0
2022-02-13,45231,141.0
2022-02-20,45231,91.0
2022-02-27,45231,53.0
2022-03-06,45231,23.0
2022-03-13,45231,11.0
2022-03-24,45231,12.0
2022-03-31,45231,5.0
2022-04-07,45231,13.0
2022-04-21,45231,30.0
2022-04-28,45231,39.0
2022-05-05,45231,37.0
2022-05-12,45231,56.0
2022-05-19,45231,98.0
2022-05-26,45231,115.0
2022-06-02,45231,91.0
2022-06-09,45231,116.0
2022-06-23,45231,115.0
2022-06-30,45231,115.0
2022-07-07,45231,143.0
2022-07-14,45231,176.0
2022-07-21,45231,187.0
2022-07-28,45231,175.0
2022-08-04,45231,185.0
2022-08-11,45231,139.0
2022-08-18,45231,132.0
2022-08-25,45231,125.0
2022-09-01,45231,120.0
2022-09-08,45231,107.0
2022-09-15,45231,94.0
2022-09-22,45231,93.0
2022-09-29,45231,96.0
2022-10-06,45231,56.0
2022-10-13,45231,40.0
2022-10-20,45231,35.0
2022-10-27,45231,59.0
2022-11-03,45231,75.0
2022-11-10,45231,78.0
2022-11-17,45231,75.0
2022-11-23,45231,88.0
2022-12-01,45231,125.0
2022-12-08,45231,128.0
2022-12-15,45231,104.0
2022-12-22,45231,104.0
2022-12-29,45231,92.0
2023-02-23,45231,46.0
2023-03-02,45231,50.0
2023-03-09,45231,66.0
2023-03-16,45231,49.0
2023-03-23,45231,33.0
2023-03-30,45231,34.0
2023-04-06,45231,34.0
2023-04-13,45231,34.0
2023-04-20,45231,18.0
2023-04-27,45231,20.0
2023-05-04,45231,18.0
2023-05-11,45231,17.0
2023-05-18,45231,17.0
2023-05-25,45231,17.0
2021-09-26,45232,55.0
2021-10-03,45232,39.0
2021-10-17,45232,26.0
2021-10-24,45232,20.0
2021-10-31,45232,15.0
2021-11-07,45232,13.0
2021-11-14,45232,21.0
2021-11-17,45232,20.0
2021-11-28,45232,24.0
2021-12-01,45232,25.0
2021-12-05,45232,32.0
